text
"Coca-Cola Bedava 2 Litresini Vermiyor,""Coca-Cola 2.5 litre alıyoruz marketten kapakta bedava 2 litre kazandınız diyor. Promosyon ve kampanya tarihi geçmemiş olduğu halde marketlerden bedava çıkan kolayı alamıyoruz. Sözde market sahibi önceki kapakların parasını alamadığını Coca-Cola'dan alacaklı olduğunu, bu yüzden bedavaları vermediğini...Devamını oku"""
"Doğuş Spor Kulubü Memnuniyetsizliği!,""2 aydır bu salona kickboksa gidiyorum. Sayısız kere hocanın gelmemesi, dükkanın durduk yere kapalı olması. Üstüne ilk başladığımda parasını verdiğim eşofmanı hala alamadım (Sürekli günü güne sattı) Müessese sahibi N** T** ve S**** isimli şahıstan şikayetçiyim. Gereğinin yapılmasını arz ederim.Devamını oku"""
"DAF Enerji Yönetimi Faturalandırma Farklı Birim Fiyat!,DAF Enerji tarafından faturalandırılmakta olan 5 bloklu bir sitede bloklarda faturalara yansıyan kwh Birim fiyatlarında %325 e varan fiyat farkları söz konusudur. Yan yana ve aynı teknik özellikteki 2 blokta fiyatlar arasında nasıl oluyor da bu kadar büyük bir fiyat farkı olabiliyor? İzahının yapılm...Devamını oku"
"Zurich Sigorta Parça Tedarik Sorunu,639277 numaralı hasar dosyama istinaden 2 haftadır parça bekliyorum. Yan sanayi parça gönderiyorlar Hasar uzmanı H**  G**  beyle durumu defalarca görüşmeme rağmen Yardımcı olamayacağını beklememiz gerektiğini belirtiyor %100 karşı tarafın kusurlu olduğu bir durumda sıfır aldığım aracıma orijinal par...Devamını oku"
"Arçelik Geçen Seneden Beri Dolap Koku Yapıyor,Ben geçen sene Arçelik bayisinden 1 adet buzdolabı aldım aldığım günden beri dolabım koku yapıyor. servisi defalarca çağırmama rağmen içine çay bırakın denildi içine çay bıraktım geçmedi tekrar çağırdım bu sefer içine vanilya bırakın dedi vanilyada bıraktım yine koku yemeklerime ve içindeki malzemel...Devamını oku"
"Şok Market Mağaza Sorumlusu (müdürü) Tehdit Etti.,22.05.2020 saat 14 civarı Ankara işçi blokları Mahallesi yüzüncü yıl şok market müdürü aracımı öne doğru çekmemi istedi bende ön tarafta hiç yer olmadığı belirterek çekemeyeceğimi söyledi akabinde bana hakaretler sözler bağırmaları karşılık verdi çekmemi istediği yer marketin önü değil marketi karşı...Devamını oku"
"Paramı İade Etmeyen Derimod,İnternet üzerinden alıp beden problemi yaşayıp iade ettiğim ayakkabılarımın parası 4 ay oldu halen iade etmediler. Müşteri temsilcisine bağlanmak için 2. Kez 18 dakika bekletilip telefon yüzüme kapatıldı. Derimod gibi büyük ama içi boş firmadan ya da çalışanlarından son derece memnuniyetsiz olduğumu...Devamını oku"
"Özsüt Garson Problemi,Masada tek başıma otururken arkadaşların gelmesini bekliyordum. 2-3 kız geldi boş yer olmadığı için beni kaldırmaya çalıştı. Müşteri ayrımcılığı yapıyor tek oturan başka bayan masalar varken bu teklifi sadece bana yapma nedenini anlamadım. Kalkmayacağımı söyledim kaç kişi arkadaşınız gelecek diye he...Devamını oku"
"Superfresh Katmerin İçinden Uzun Saç Çıktı,Migros'tan aldığımız Superfresh katmeri yerken uzun bir saç gördüm. Önce dışarıda olduğunu düşündüğüm saçı çekince anladım ki içindeydi. Yaparken içine düşmüş olduğu çok belliydi. Bu durumdan ve buradaki diğer şikayetlerden de anladığım kadarıyla boneye gerekli önem verilmiyor. Superfresh beni çok ş...Devamını oku"
"Digiturk Taahhüt Bitiminde Haber Vermeden Yayını Kapatmış,""Yaklaşık 5 senedir Digiturk kullanıcısıyım. Bugün eve misafirlerimle geldiğimde TV'yi açtım ancak yayın yok aradığımda müşteri hizmetleri üyeliğimin iptal olduğunu söyledi meğerse üyeliğimin süresi bitmiş."
"Finish Kötü,Lekeyi Çıkarmıyor,Finish Powerball'dan hiç memnun kalmadım 1 hafta önce aldım 2 3 kere kullandım lekeyi çıkartmıyor kötü yıkıyor makinemin önerdiği Finish ama değiştirmeyi düşünüyorum.Devamını oku"
"Anda İhtiyaç Ve Tüketim Maddeleri Alakasız Ürün Göndermiş,Hiçbir alakası olmayan bir ürün göndermişler içinde cam silmesi süngeri hiçbir şeyi yok kenardaki siyah lastikler yerinden çıkmış bir ürün. 100 lira evet bir şey değil ama bu kadarı ayıptır ya! İrtibat numarası dahi yok fatura yok.Devamını oku"
"Kablo TV İnsan Güvenliğini Tehdit Eden Yere Kutu Konması,Kablo TV markası apartmanımıza gelmiş gelişigüzel su kaçıran boruların altına için de elektrik olan Kutular yerleştirmiştir. İlgili bayilerine gidip Durumu izah ettiğimde İki kişi geldi kutuları silikonla kaplamayı teklif etti İlgili kutuları olması gereken yere koymaları gerektiğini söylediğimizde ...Devamını oku"
"Algan Hukuk Bürosu Tehdit ve Hakaret!,""Borcumu ödeyemediğim için her defasında arayıp karşısındaki ile insan gibi konuşmayı bilmiyorlar. İcraya geleceklerini söylediklerinde beklememe rağmen kalkıp annemi babamı arayıp üzerine benim numaramın olmadığını söylediler halbuki kaç defa aradılar ve tehdit ettiler. Üzerine kalkıp bana """"borcunda...Devamını oku"""
"Atlas Sayaç M14 Sayaç Sorunu,Şanlıurfa Karaköprü Seyrantepe Mahallesi TOKİ konutlarında oturuyorum. 2014 yılı üretimi olan kalori metrem şu anda okuma yapmıyor. Site yönetimi Kayseri'deki merkezinizle görüşmem gerektiğini söyledi. Sizi aradığımda sayacın çok eski olduğunu en fazla beş yılda değişmesi gerektiğini söylediniz. Ben...Devamını oku"
"Her Zamanki Nutella Değil!,1 hafta önce Ankara'dan gross marketten aldığım Nutella nin tadi eskisi gibi değil. Çokokrem almışız gibi resmen. O güzel findik tadi gelmiyor. Boğazı yakan bir tat var. 25 lira çöpe gitti. Diğerlerinden bir farkın kalmamış. Nutella kalitesine yakışmadı.Devamını oku"
"Adres Patent İki Kere Para Alıyor Şikayetçiyim...,Adres Patent firmasına isim patendi başvurusu yaptım ilk görüşmemizde her şey dahil 1700 TL fiyat verdiler ve sürecin sonundan bende harç parası tekrar istediler ama hepsi dahil konuşmuştuk dediğimde inkar ettiler. Tekrar ödemeyi kabul ettiğimde patent firması 990 TL daha gönderdim ve ödenmesi gerek...Devamını oku"
"Selpak Havlu Sorunu!,Selpak havlu yıllardır kullandığım bir ürün ancak son zamanlarda hep problem yaşıyorum. İndirimli diye 5 paket aldığım 12'li Selpak havlunun kesim yerleri olmadığı için neredeyse bütün rulolar parçalandı. Sanırım üretim hatası vardı. Yılbaşı öncesi yine Migros’tan indirimden almış olduğum bambu katk...Devamını oku"
"Komagene Topraklı Salata,""Topraklı salata çiğ köftenin yanında ve gittik durumumuzu arz ettik ancak bizi arkamızdan güldüler eğlendiler arkadaşıma siz bayansınız yıka saydınız diye cevap verdiler elimde kanıtlar var fotoğrafını çektim. Sayın yetkililere sesleniyorum lütfen bu firmayı denetleyin ve dahası ceza verin"
"Diadermine  Kremi Yüzünden Sivilce Çıktı!,Diadermine gece gündüz kremi aldım 1 haftadır kullanıyorum ve cildimde inanılmaz yağlanma ve sivilce çıktı ergenlik çağımda bile bu kadar sivilce çıkmamıştı. Ben normal cilt yapısına Sahibim hiç bu kadar sivilce çıktığını hatırlamıyorum. Resmen bir haftada cildimin yapısını bozdu yağlı bir cilt yapı...Devamını oku"
"MNG Kargo'da ürün Teslimat Sorunu,""Koton markasından ayın 28 inde sipariş ettiğim ürünler hala elime ulaşmadı ve bunun üzerine Koton müşteri hizmetleri ile iletişime geçtim. Bana verdikleri cevap ürünlerin iade edildiği. Elime Ulaşmayan Ürünlerin Tarafımca nasıl iade edildiğini merak ettim."
"Apple Store Uygulama İadesi!,Apple Store den aldığım uygulamayı aynı gün iade etmek istedim ama üzerinden 1 hafta geçmesine rağmen geri dönüş yapılmadı. Başka bir gün aldığım uygulama çalışmadığı halde iade talebi cevap bulmuyor üretici firma ile irtibata geçmem söyleniyor. Bu nasıl iş.Devamını oku"
"Ck Boğaziçi Elektrik Borcumu Ödedim Halen İcra Var,5 ay önce elektrik borcum vardı avukatlık oldum gittim faiziyle yatırdım tabi bu arada bütün mal varlığıma haciz konulmuş neyse ben ödedim haberim yok geçenlerde aracımı satıyordum alıcıyla anlaştık her şey bitti aracın satışını vermek için notere gittim 18. İcra dairesinde haciz görünüyor ve ben on...Devamını oku"
"Ağaçlı Turistik Tesisleri Lütfen Gerekin Yapılmasını İstiyorum Orada Da Fırsatçılık Var,""Aksaray bulunan ağaçlı dinlenme tesisinin içindeki büfe 0.50 suya 5 TL fiyat çekiyorlar otobüs firmalarında bunu bildikleri halde orada duraklamakta. Otobüs firmaları insanların sırtından bedava yemek yiyorlar anlaşmalılar tesis işletmeciler ile"
"Karaköy Güllüoğlu Bayat Baklava,""22.04.2020 de LGS e hazırlanan çocuğum doğum günü için baklava istedi. Teneke kutulu çeşitli Karaköy Güllüoğlu ndan sipariş ettim, aynı gün geldi. Üzerinde üretim tarihi 22.04.2020 yapıyordu, sonradan etiketlenmiş, açtığımda iyi görünüyordu, çeşitlerden bir tanesi bayat ve hamurumsu idi. Sanki 1 haf...Devamını oku"""
"D&R Siparişim İade Edilmiş,""1 hafta önce hızlı teslimat ile kitap siparişi verdim, bu 1 hafta içinde doğru düzgün ne kargo şirketine ne D&R'a ulaşamadım. En son bugün hepsiJET firmasının canlı yardımında siparişimin iade edildiği söylendi. Oysa ki siparişim dağıtım merkezinde gözüküyordu. Neden iade edildi bu sipariş neden ula...Devamını oku"""
"LCW Kafalarına Göre Ürünlerimi İade Ediyor, Süreci Yönetemiyorlar,""27.04.2020 tarihinde LCW internet sitesinden iki ayrı sipariş verdim. 15 gün geçmesine rağmen herhangi bir işlem yapılmadığı için aradım bilgi almak istedim, ''ürünleriniz hazırlandı, kargo alanında'' dendi, yoğunluk sebebiyle gecikme olabilir dendi, anlayışla karşıladım, kapattım. 29 Mayıs'ta, üzer...Devamını oku"""
"Oedaş Dosyamı Kaybetmişler,Elektrik güç artırımına gittim işlerimi bitirdim onaya gelinecekti ama dosyamı kaybedildiğini öğrendim benim olabilir dedim o zaman abone olayım dedim dosyanıza bakmamız gerekiyor dediler lütfen bana bu konuda yardımcı olunuz ben bir daha dosya ve evrak işlerini koşturmak istemiyorum hem maddi hem m...Devamını oku"
"GittiGidiyor Ürünün Çatlak Gelmesi Değişim Ve Fatura Gönderimi Yapılmadı,Anneler Günü için anneme çaycı seti aldım ancak iç haznesi çatlak geldi. Suyu olduğu gibi akıtıyor değişim için gönderdim değişim yapılmadan ürünü tekrar bize gönderdiler ayrıca kargo ücretinde kendim karşıladım. Ürünü garantiye bari göndereyim dedim ancak satıcı faturasını göndermediği için garanti...Devamını oku"
"Vestel Ütünden Halen Haber Yok,""Vestel’den bir ütü aldım, 6 yıl kullandım. Ütüyü servise gönderdim, Ankara’da fabrikaya gidiyormuş. Şikayetim buhar kablosu katlanıp buhar vermiyordu. 9 gün sonra arayıp, valf basınç kapağı ve güç kablosu değişecek dediler ve 200 lira para istediler. Ütünün sıfırı 349 lira dedim. Sonra yetkiliye ütü...Devamını oku"""
"D&R 20 Gündür Siparişim Gelmedi,03.04.2020 tarihinde almış olduğum ürünler 12.04.2020 tarihinde kargoya verildi. 13.04.2020 tarihinden beri her gün sizi aramama ve ilgileneceğinizi söylemenize rağmen ürünlerimin akıbeti öğrenemediniz. Ne kargo şirketiniz HepsiJET ne de siz ürünü bulup bana ulaştıramıyorsunuz. Tüm başvurularım sonu...Devamını oku"
"Anadolu Sigorta Konut Poliçesi Memnuniyetsizliği,8 aylık hamileyim 3 gündür sular musluktan incecik aktığı için sigortayı arayıp Exper istedik. Doğru düzgün Türkçe konuşamayan bir ustayla bir kişi daha geldi. Önce lavabo altındaki vanadan yapıyordur dedi banyoda ve mutfakta aynı sorun var ikisi farklı vanalı dedim ısrarla yok bu vanadandır dedi. N...Devamını oku"
"Domino's Pizza 30 Dakika Uygulaması,Çakmak Alemdağ şubesinden verdiğim siparişim. 40 dakika gibi bir zamanda geldi kurye arkadaşa 30 dakika uygulaması yok dedim de bilmediğini söyledi bende tamam deyip ödemesi yaptım sonra Domino's müşteri hizmetlerini aradım sorduğumda kampanyanın devam ettiğini öğrendim sonra 0850 755 33 22 Domino's...Devamını oku"
"Boyner Siparişim İptal Edildi,07/05 2020 tarihinde yaptığım internet alışverişimdeki ürünler 23 gün sonunda firma tarafından tedarik edilemediği gerekçesiyle iptal edilmiştir. Ürünler şu an Boyner internet sitesinde halen satışta tedarik edilemeyen ürünler nasıl olup da yeni fiyatıyla yeni müşterilere satılıyor. Bu kadar süre be...Devamını oku"
"Kayseri Devlet Hastanesi Göz Doktorunun İlgisizliği!,Kayseri devlet hastanesindeki göz doktoru çok suratsız ve gerekli açıklama yapmayıp hasta şikayetini dinlemiyor bile. Şikayeti anlattım ben öyle şey görmedim dedi. İnsan kendini bilmez mi göz kırparken sağ gözde bir saniyelik kayma oluyor. Arkadaşlarda söyledi. Yanındaki sekreter ondan da beter. Dam...Devamını oku"
"PTT Kargo'nun Gecikmesi!,""Kargom 02.06.2020 tarihinden beri PTT şubesinde bekliyor. Ne zaman yola çıkarmayı düşünüyorsunuz acaba? Ayrıca """"geldik ama yoktunuz"""" tarzındaki bildirimlerinizden usanmış durumdayız. Her siparişimizin peşine düşüp şubeye gelip sıra beklemek zorunda mıyız? Firmalar neden sizinle gönderiyorlar kargola...Devamını oku"""
"İşler Kitabevi 10 Gündür Kargom Gelmiyor,Sınava 1 ay kala mağdur ediliyorum. 1-5 iş günü diyorlar ama 10 gündür Kargom gelmedi müşteri hizmetlerini aradığımızda telefonlara bakmıyorlar mesai saatleri dışında aradınız diyorlar her saat mi mesai saati anlamıyorum ki sınava bu kadar az bir süre kala böyle mağdur edilmek gerçekten coi kötü sip...Devamını oku"
"Trendyol Ürünüm Teslim Edilmedi. Hiçbir Bilgi Verilmiyor,7 Mayıs tarihinde Trendyol sitesinden nevresim çarşaf takımı satın aldım. Tahmini teslim tarihin 27 Mayıs idi. Haziran başında kargom nerede kısmına girdim. Kargoda hiç hareket yoktu. Trendyol canlı destek ile sorunu yazdım bana bilgi vereceğiz dediler kimse dönmedi. Kargo sayfasına sonra baktığımda...Devamını oku"
"Eksen Turizm Ücret İadesini Yapmadı (1 Yıl Geçti),""Balayımda otele alınmayıp geri çevrildim. Eksen Turizm ona ödediğim parayı otele göndermediği için. Daha sonra Eksen Turizm'den paramı istememe rağmen 1 yıldır tamamını geri ödemiyor. Telefonları açmıyor, cevap vermiyor. Bu firma ile muhatap olduğum güne pişmanım.Devamını oku"""
"Crowne Plaza Florya Hizmet Kusuru,""Bu kadarda olmaz, insan kafayı yiyecek, ilk şikayetim konakladığımız bir geceden 15 gün geçmesine rağmen halen kredi kartı provizyonunu kaldırmadılar. Muhasebelerinden d** hanım'ı 2 defa aramama rağmen notunu aldık deyip, bankadan kaynaklanan sorun diyerek provizyonu kaldırmıyorlar."
"Toyota Corolla Memnuniyetsizliği,2019 model Corolla sıfır 1.6 vision paket aldım. Seramik kaplama Toyota bayisi tarafından yapılmıştı. Güneşli günde arabanın kaput kısmında ışık yansıması gibi uzun şerit halinde bir leke ortaya çıkıyor 20-30 cm'lik. Karanlıkta olmuyor. Ankara Toyan'a 1000 bakımı yaptırırken durumu anlattım ancak se...Devamını oku"
"Bilge Okulları Sınav Başvurusu,""İnternet üzerinden Bilge Okullarına sınav başvurusu yaptık fakat bize sınavın yapılacağı okul, tarih, sınav saati ile ilgili bir belge verilmedi, bende ana merkezi aradım kayıt yaptırdım fakat tarih saat ile ilgili belge çıktısı alamadık sadece kayıt yapıldı diye mesaj geldiğini söyledim."
"Beypazarı Maden Suyu Metal Kapağını Açarken Taşıyor,""Beypazarı ailecek en çok tükettiğimiz maden suyu, fakat, güven sorunu yaşıyoruz. Tekrar almayı istiyoruz ama tekrar alamayacağız ve tavsiye edemeyeceğiz maalesef."
"Topan Hukuk Bürosu Personelinin Bilgilendirmesi!,Telefonuma bir firma ismine kayıtlı bir numaranın Turkcell borcuna dair Hukuk bürosundan mesaj geldi. Firmaya bu firmayı tanımadığıma dair bilgi vermek için aradığımda şirket ortağı olduğumu evimin adresini ve T.C. kimlik numaramı varana kadar söylediler. Bir yanlışlık olduğunu bu şirketin ortağı ol...Devamını oku"
"Asus Laptop Mavi Ekran Hatası Veriyor,""Yaklaşık 1 1.5 yıl önce Vatan'dan Asus marka laptop aldım. Asus s510un core İ5 8250u 1.6ghz-12 GB ram-256 GB SSD-MX150 2GB-15.6""""W10 cihaza sahibim. Cihazı aldığımdan beridir gereksiz yere Mavi ekran veriyordu. Servise götürdüm. Cihazımı servisten aldıktan sonra tekrar tekrar Mavi ekran almaya devam ...Devamını oku"""
"Milliyet Gazetesi Başlık Ve İçerik Uyumsuzluğu,""Yıllardır haberleri okumak için ilk açtığım haber/gazete sitelerinden birisi milliyet'tir. Artık iyice okunmaz bir hale getirdiniz ki reklamlar ayrı bir sıkıntı, başlık ve içeriğin uyumsuzluğu ayrı bir sıkıntı. Örnek karar verildi! Bayram namazı... 4 günlük yeni sokağa çıkma yasağı başlıklı haberin ...Devamını oku"""
"Ford Helvacıoğlu Araç Garantisinin Geçersizliği,Diyarbakır Ford bayisinden almış olduğum 4142 2017 model aracın garantili olduğu ve garantisinin 2020 yılının 10. Ayının sonuna kadar geçerli olduğu söylenildi artı aracın servis bakımının olduğu ve belirli bir tarihe kadar geçerli olduğu söylenildi. Aracı aldıktan sonra yola geç saatlerde çıktığım ...Devamını oku"
"Hepsiburada'da İptal İşlemi,Aldığım ürünü açmadan iade ettiğim halde iademi kabul etmiyor. Ve açtığımı iddia ediyor. Hepsiburada müşteri temsilcileri ile görüşmemde sorunuma çözüm bulmadıkları için telefonu suratıma kapatıyorlar. Maalesef hep böyle. Bu da son oldu.Devamını oku"
"Boğaziçi Elektrik - Bedaş Elektriğimi Açmıyor,Bedaş bir buçuk aydır beni oyalıyor. 3 trilyon harcadım imalathane kurdum. Bedaş elektriğimi açmıyor. Her gün gidiyorum halloldu hallolacak komisyondan geçecek diye oyalıyorlar. Yazıklar olsun. Biz üretim yapalım ihracat yapalım diye uğraşıyoruz. Adamlar köstek oluyor.Devamını oku"
"Parex Twister Sap Sorunu!,Parex twisteri yaklaşık 1 yıldır kullanıyorum. 2-3 ay evvel sapın dönen kısmında sorun yaşadım. Şimdi de sapın takıldığı yerdeki plastik parçalandı. Sürekli sorun çıkarmasa kullanışlı bir ürün aslında.Devamını oku"
"Anadolu Jet İptal Ettikleri Biletin Ücretini Ödemiyorlar,Adana'dan İstanbul'a Covid 19 yüzünden Anadolu Jet ten aldığım uçak biletini iki kere erteleyip sonrasın da çağrı merkezini aradığımda gidip bilet paranızı alabilir siniz dediler. Adana THY gişesine gittiğimde ödeme yapamayacak larını söylediler. Hem uçak biletimi iptal ettiler hem de bilet paramı v...Devamını oku"
"Kahve Dünyası Garsonun Umursamazlık Sorunu,""Denizli Forum Çamlık AVM'de bulunan kahve dünyasına bir kez gittim bir daha asla gitmem garsonlar inanılmaz derecede umursamaz ve kabalar çay istedik yok soda istedik yok en son kahve ve latte istedik kahveleri bardakları ısıtmadan koymuşlar hemen buz gibi oldu dışarıda oturduğumuz için."
"İstanbul Özel Güvenlik Randevu Alamıyorum!,Artık şu güvenlik randevusu alma olayına çare bulun parayı yatırdım randevu alamıyorum ya.Devamını oku"
"İgdaş Fazla Yazılan Metreküp,Bugün doğalgaz faturam geldi. Sayaçtan kontrol ettiğimde 20 metreküp fazla yazıldığını gördüm. İlk defa kontrol ettim böyle bir şeyi fark ettim. Bundan önce kim bilir ne kadar fazla yazmışlardır haberimiz yok. Yapılan yanlışın delilleri ekte mevcuttur gerekli tüm yerlere şikayetimi yapacağım. Fakir ...Devamını oku"
